321717,PUBLIC0,0.0,PUBLIC0
20028,HOBBIES0,0.0,HOBBIESsportovanie
20028,HOBBIES1,0.0,HOBBIESpraca s pc
20028,HOBBIES2,0.0,HOBBIESpc hry
20028,HOBBIES3,0.0,HOBBIESdiskoteky
20028,HOBBIES4,0.0,HOBBIESparty
20028,HOBBIES5,0.0,HOBBIESpriatelia
20028,HOBBIES6,0.0,HOBBIESsex
20028,HOBBIES7,0.0,HOBBIESstanovanie
20028,I_MOST_ENJOY_GOOD_FOOD0,0.0,I_MOST_ENJOY_GOOD_FOODpri telke
20028,I_MOST_ENJOY_GOOD_FOOD1,0.0,I_MOST_ENJOY_GOOD_FOODpri svieckach s partnerkov
20028,PETS0,0.0,PETSmam psa
20028,BODY_TYPE1,0.0,BODY_TYPEpriemerna
20028,MY_EYESIGHT0,0.0,MY_EYESIGHTvyborny
20028,EYE_COLOR1,0.0,EYE_COLORmodre
20028,HAIR_COLOR1,0.0,HAIR_COLORhnede
20028,HAIR_TYPE0,0.0,HAIR_TYPEkratke
20028,COMPLETED_LEVEL_OF_EDUCATION1,0.0,COMPLETED_LEVEL_OF_EDUCATIONzakladne
20028,FAVOURITE_COLOR2,0.0,FAVOURITE_COLORmodra
20028,RELATION_TO_SMOKING0,0.0,RELATION_TO_SMOKINGfajcim pravidelne
20028,RELATION_TO_ALCOHOL0,0.0,RELATION_TO_ALCOHOLpijem prilezitostne
20028,SIGN_IN_ZODIAC0,0.0,SIGN_IN_ZODIACrak
20028,ON_POKEC_I_AM_LOOKING_FOR1,0.0,ON_POKEC_I_AM_LOOKING_FORniekoho na chatovanie
20028,LOVE_IS_FOR_ME2,0.0,LOVE_IS_FOR_MEnie je nic lepsie
20028,LOVE_IS_FOR_ME3,0.0,LOVE_IS_FOR_MEako byt zamilovany(a)
20028,RELATION_TO_CASUAL_SEX2,0.0,RELATION_TO_CASUAL_SEXnedokazem mat s niekym sex bez lasky
20028,MY_PARTNER_SHOULD_BE2,0.0,MY_PARTNER_SHOULD_BEmojou chybajucou polovickou
20028,MARITAL_STATUS1,0.0,MARITAL_STATUSzasnubeny
20028,CHILDREN0,0.0,CHILDRENv buducnosti chcem mat
20028,RELATION_TO_CHILDREN0,0.0,RELATION_TO_CHILDRENda sa
20028,I_LIKE_MOVIES0,0.0,I_LIKE_MOVIESakcne
20028,I_LIKE_MOVIES1,0.0,I_LIKE_MOVIEShorory
20028,I_LIKE_MOVIES2,0.0,I_LIKE_MOVIESkomedie
20028,I_LIKE_WATCHING_MOVIE0,0.0,I_LIKE_WATCHING_MOVIEdoma z gauca
20028,I_LIKE_WATCHING_MOVIE1,0.0,I_LIKE_WATCHING_MOVIEu priatela
20028,I_LIKE_WATCHING_MOVIE2,0.0,I_LIKE_WATCHING_MOVIEpriatelky
20028,I_LIKE_MUSIC0,0.0,I_LIKE_MUSICdisko
20028,I_LIKE_MUSIC1,0.0,I_LIKE_MUSICrap
20028,I_MOSTLY_LIKE_LISTENING_TO_MUSIC0,0.0,I_MOSTLY_LIKE_LISTENING_TO_MUSICna posteli
20028,I_MOSTLY_LIKE_LISTENING_TO_MUSIC1,0.0,I_MOSTLY_LIKE_LISTENING_TO_MUSICna dobru noc
20028,THE_IDEA_OF_GOOD_EVENING0,0.0,THE_IDEA_OF_GOOD_EVENINGpocuvat dobru hudbu
20028,THE_IDEA_OF_GOOD_EVENING1,0.0,THE_IDEA_OF_GOOD_EVENINGpozerat dobry film v tv
20028,I_LIKE_SPECIALTIES_FROM_KITCHEN0,0.0,I_LIKE_SPECIALTIES_FROM_KITCHENslovenskej
20028,I_LIKE_SPECIALTIES_FROM_KITCHEN1,0.0,I_LIKE_SPECIALTIES_FROM_KITCHENtalianskej
20028,I_LIKE_SPECIALTIES_FROM_KITCHEN2,0.0,I_LIKE_SPECIALTIES_FROM_KITCHENgreckej
20028,I_AM_GOING_TO_CONCERTS0,0.0,I_AM_GOING_TO_CONCERTSja na koncerty nechodim
20028,MY_ACTIVE_SPORTS0,0.0,MY_ACTIVE_SPORTSfutbal
20028,MY_ACTIVE_SPORTS1,0.0,MY_ACTIVE_SPORTSlyzovanie
20028,MY_ACTIVE_SPORTS2,0.0,MY_ACTIVE_SPORTSpingpong
20028,MY_ACTIVE_SPORTS3,0.0,MY_ACTIVE_SPORTSposilnovanie
20028,MY_PASSIVE_SPORTS0,0.0,MY_PASSIVE_SPORTSauto-moto sporty
20028,MY_PASSIVE_SPORTS1,0.0,MY_PASSIVE_SPORTSbaseball
20028,MY_PASSIVE_SPORTS2,0.0,MY_PASSIVE_SPORTSfutbal
20028,MY_PASSIVE_SPORTS3,0.0,MY_PASSIVE_SPORTSlyzovanie
20028,MY_PASSIVE_SPORTS4,0.0,MY_PASSIVE_SPORTSpingpong
20028,MY_PASSIVE_SPORTS5,0.0,MY_PASSIVE_SPORTStenis
20028,PROFESSION0,0.0,PROFESSIONmurar
20028,I_LIKE_BOOKS0,0.0,I_LIKE_BOOKSnecitam knihy
20028,LIFE_STYLE0,0.0,LIFE_STYLE<div> <a title="vstup do klubu" href="/klub/cesta-ta-vedie-k-zivotu">cesta ta vedie k zivotu</a> </div>
20028,RELATIONSHIPS0,0.0,RELATIONSHIPS<div> <a title="vstup do klubu" href="/klub/pozvi-sem-cloveka-ktoremu-chces-povedat-dakujem-za-to-ze-si">pozvi sem cloveka
20028,RELATIONSHIPS1,0.0,RELATIONSHIPSktoremu chces povedat: *dakujem za to
20028,RELATIONSHIPS2,0.0,RELATIONSHIPSze si* ..!! :*</a> &bull;  <a title="vstup do klubu" href="/klub/tazke-je-zabudnut-ked-si-v-mojom-srdci-ale-ty-to-nechapes-a-mal-by-si-nevies-ako-to-bolii-hrozne">tazke je zabudnut :-( ... ked si v mojom srdci :-( ale ty to nechapes :-( a mal by si :-( nevies ako to bolii :-( **hrozne**</a> </div>
20028,HOBBIES_INTERESTS0,0.0,HOBBIES_INTERESTS<div> <a title="vstup do klubu" href="/klub/pridajte-sa-sem-len-ty-ktory-neznasate-skoluuu-dd">pridajte sa sem len ty ktory neznasate skoluuu :dd</a> &bull;  <a title="vstup do klubu" href="/klub/predna-hora-garas-u-marcisa">predna- hora-garas&shy;-u-marcisa&shy;Â§Â§Â§Â§</a> </div>
20028,MORE0,0.0,MORE<div> <a title="vstup do klubu" href="/klub/moje-mesto-moj-martin">moje mesto
20028,MORE1,0.0,MOREmoj martin</a> </div>
37050,PUBLIC1,0.0,PUBLIC1
37050,isMALE1,0.0,isMALE1
37050,REGION2,0.0,REGIONbratislavsky kraj, bratislava - okolie
37050,AGE0,0.0,AGE0
37050,HEIGHT17,0.0,HEIGHT17
37050,WEIGHT8,0.0,WEIGHT8
37050,I_AM_WORKING_IN_FIELD1,0.0,I_AM_WORKING_IN_FIELDcasnik
37050,SPOKEN_LANGUAGES2,0.0,SPOKEN_LANGUAGESsvoj
37050,SPOKEN_LANGUAGES3,0.0,SPOKEN_LANGUAGEStaliansky
37050,SPOKEN_LANGUAGES4,0.0,SPOKEN_LANGUAGESnemecky
37050,HOBBIES2,0.0,HOBBIESpc hry
37050,HOBBIES8,0.0,HOBBIESkupalisko
37050,HOBBIES7,0.0,HOBBIESstanovanie
37050,HOBBIES6,0.0,HOBBIESsex
37050,HOBBIES5,0.0,HOBBIESpriatelia
37050,HOBBIES3,0.0,HOBBIESdiskoteky
37050,HOBBIES9,0.0,HOBBIESpocuvanie hudby
37050,HOBBIES10,0.0,HOBBIESsurfovanie po webe
37050,HOBBIES1,0.0,HOBBIESpraca s pc
37050,HOBBIES11,0.0,HOBBIESturistika
37050,I_MOST_ENJOY_GOOD_FOOD2,0.0,I_MOST_ENJOY_GOOD_FOODpri svieckach s partnerom
37050,I_MOST_ENJOY_GOOD_FOOD3,0.0,I_MOST_ENJOY_GOOD_FOODv prirode
37050,I_MOST_ENJOY_GOOD_FOOD4,0.0,I_MOST_ENJOY_GOOD_FOODz partnerovho bruska
37050,I_MOST_ENJOY_GOOD_FOOD5,0.0,I_MOST_ENJOY_GOOD_FOODv dobrej restauracii
37050,PETS0,0.0,PETSmam psa
37050,PETS1,0.0,PETSmam vtacika
37050,BODY_TYPE2,0.0,BODY_TYPEvelka a pekna
37050,MY_EYESIGHT0,0.0,MY_EYESIGHTvyborny
37050,EYE_COLOR1,0.0,EYE_COLORmodre
37050,HAIR_COLOR2,0.0,HAIR_COLORpozri foto
37050,HAIR_TYPE1,0.0,HAIR_TYPEdo stratene
37050,COMPLETED_LEVEL_OF_EDUCATION2,0.0,COMPLETED_LEVEL_OF_EDUCATIONucnovske
37050,FAVOURITE_COLOR1,0.0,FAVOURITE_COLORcervena
37050,FAVOURITE_COLOR0,0.0,FAVOURITE_COLORcierna
37050,FAVOURITE_COLOR2,0.0,FAVOURITE_COLORmodra
37050,RELATION_TO_SMOKING0,0.0,RELATION_TO_SMOKINGfajcim pravidelne
37050,RELATION_TO_ALCOHOL0,0.0,RELATION_TO_ALCOHOLpijem prilezitostne
37050,SIGN_IN_ZODIAC1,0.0,SIGN_IN_ZODIACblizenci darceky cakam 21
37050,SIGN_IN_ZODIAC2,0.0,SIGN_IN_ZODIAC5
37050,ON_POKEC_I_AM_LOOKING_FOR2,0.0,ON_POKEC_I_AM_LOOKING_FORdobreho priatela
37050,ON_POKEC_I_AM_LOOKING_FOR3,0.0,ON_POKEC_I_AM_LOOKING_FORpriatelku
37050,ON_POKEC_I_AM_LOOKING_FOR1,0.0,ON_POKEC_I_AM_LOOKING_FORniekoho na chatovanie
37050,LOVE_IS_FOR_ME0,0.0,LOVE_IS_FOR_MEv laske som sa sklamal(a)
37050,LOVE_IS_FOR_ME1,0.0,LOVE_IS_FOR_MEpreto som velmi opatrny(a)
37050,RELATION_TO_CASUAL_SEX2,0.0,RELATION_TO_CASUAL_SEXnedokazem mat s niekym sex bez lasky
37050,MY_PARTNER_SHOULD_BE3,0.0,MY_PARTNER_SHOULD_BEuwidime  cas vsetko ukaze
37050,MARITAL_STATUS0,0.0,MARITAL_STATUSslobodny(a)
37050,CHILDREN1,0.0,CHILDRENete mam cas
37050,RELATION_TO_CHILDREN1,0.0,RELATION_TO_CHILDRENv buducnosti chcem mat deti
37050,I_LIKE_MOVIES3,0.0,I_LIKE_MOVIESeroticke
37050,I_LIKE_MOVIES2,0.0,I_LIKE_MOVIESkomedie
37050,I_LIKE_WATCHING_MOVIE1,0.0,I_LIKE_WATCHING_MOVIEu priatela
37050,I_LIKE_WATCHING_MOVIE2,0.0,I_LIKE_WATCHING_MOVIEpriatelky
37050,I_LIKE_MUSIC2,0.0,I_LIKE_MUSIChip-hop
37050,I_LIKE_MUSIC3,0.0,I_LIKE_MUSICsladaky
37050,I_MOSTLY_LIKE_LISTENING_TO_MUSIC0,0.0,I_MOSTLY_LIKE_LISTENING_TO_MUSICna posteli
37050,I_MOSTLY_LIKE_LISTENING_TO_MUSIC2,0.0,I_MOSTLY_LIKE_LISTENING_TO_MUSICvo vani
37050,I_MOSTLY_LIKE_LISTENING_TO_MUSIC3,0.0,I_MOSTLY_LIKE_LISTENING_TO_MUSICpri sexe
37050,I_MOSTLY_LIKE_LISTENING_TO_MUSIC4,0.0,I_MOSTLY_LIKE_LISTENING_TO_MUSICs partnerom
37050,THE_IDEA_OF_GOOD_EVENING2,0.0,THE_IDEA_OF_GOOD_EVENINGpri svieckach s partnerom
37050,THE_IDEA_OF_GOOD_EVENING3,0.0,THE_IDEA_OF_GOOD_EVENINGzhasnut svetla a meditovat
37050,I_LIKE_SPECIALTIES_FROM_KITCHEN0,0.0,I_LIKE_SPECIALTIES_FROM_KITCHENslovenskej
37050,I_LIKE_SPECIALTIES_FROM_KITCHEN1,0.0,I_LIKE_SPECIALTIES_FROM_KITCHENtalianskej
37050,I_LIKE_SPECIALTIES_FROM_KITCHEN3,0.0,I_LIKE_SPECIALTIES_FROM_KITCHENmorske zivocichy
37050,I_AM_GOING_TO_CONCERTS0,0.0,I_AM_GOING_TO_CONCERTSja na koncerty nechodim
37050,MY_ACTIVE_SPORTS4,0.0,MY_ACTIVE_SPORTShokej
37050,MY_ACTIVE_SPORTS5,0.0,MY_ACTIVE_SPORTSkolieskove korcule
37050,MY_ACTIVE_SPORTS1,0.0,MY_ACTIVE_SPORTSlyzovanie
37050,MY_ACTIVE_SPORTS2,0.0,MY_ACTIVE_SPORTSpingpong
37050,MY_ACTIVE_SPORTS3,0.0,MY_ACTIVE_SPORTSposilnovanie
37050,MY_ACTIVE_SPORTS6,0.0,MY_ACTIVE_SPORTSauto-moto sporty
37050,MY_ACTIVE_SPORTS0,0.0,MY_ACTIVE_SPORTSfutbal
37050,MY_ACTIVE_SPORTS7,0.0,MY_ACTIVE_SPORTSkorculovanie
37050,MY_ACTIVE_SPORTS8,0.0,MY_ACTIVE_SPORTSplavanie
37050,MY_ACTIVE_SPORTS9,0.0,MY_ACTIVE_SPORTSvolejbal
37050,MY_PASSIVE_SPORTS6,0.0,MY_PASSIVE_SPORTShokej
37050,MY_PASSIVE_SPORTS7,0.0,MY_PASSIVE_SPORTSkolieskove korcule
37050,MY_PASSIVE_SPORTS3,0.0,MY_PASSIVE_SPORTSlyzovanie
37050,MY_PASSIVE_SPORTS4,0.0,MY_PASSIVE_SPORTSpingpong
37050,MY_PASSIVE_SPORTS8,0.0,MY_PASSIVE_SPORTSposilnovanie
37050,MY_PASSIVE_SPORTS9,0.0,MY_PASSIVE_SPORTShadzana
37050,MY_PASSIVE_SPORTS2,0.0,MY_PASSIVE_SPORTSfutbal
37050,MY_PASSIVE_SPORTS10,0.0,MY_PASSIVE_SPORTSkorculovanie
37050,MY_PASSIVE_SPORTS11,0.0,MY_PASSIVE_SPORTSplavanie
37050,MY_PASSIVE_SPORTS0,0.0,MY_PASSIVE_SPORTSauto-moto sporty
37050,PROFESSION1,0.0,PROFESSIONzivnostnik
37050,I_LIKE_BOOKS0,0.0,I_LIKE_BOOKSnecitam knihy
37050,RELATIONSHIPS3,0.0,RELATIONSHIPS<div> <a title="vstup do klubu" href="/klub/slzy-ti-nevratia-co-osud-vzal-vratia-len-bolest-smutok-a-zial">* slzy ti nevratia co osud vzal
37050,RELATIONSHIPS4,0.0,RELATIONSHIPSvratia len bolest
37050,RELATIONSHIPS5,0.0,RELATIONSHIPSsmutok a zial :Â´( *</a> </div>
37050,TRAVELLING0,0.0,TRAVELLING<div> <a title="vstup do klubu" href="/klub/smolnicka-huta">smolnicka huta</a> </div>
215863,PUBLIC1,0.0,PUBLIC1
215863,isMALE0,0.0,isMALE0
215863,REGION3,0.0,REGIONbanskobystricky kraj, krupina
215863,AGE2,0.0,AGE2
215863,I_AM_WORKING_IN_FIELD2,0.0,I_AM_WORKING_IN_FIELDodbor podnikanie v remeslach a sluzbach
215863,SPOKEN_LANGUAGES5,0.0,SPOKEN_LANGUAGEStrocha anglinu
215863,HOBBIES0,0.0,HOBBIESsportovanie
215863,HOBBIES11,0.0,HOBBIESturistika
215863,HOBBIES12,0.0,HOBBIESdomace prace
215863,HOBBIES13,0.0,HOBBIESprace okolo domu
215863,HOBBIES9,0.0,HOBBIESpocuvanie hudby
215863,HOBBIES14,0.0,HOBBIESchovatelstvo
215863,HOBBIES15,0.0,HOBBIEStancovanie
215863,HOBBIES3,0.0,HOBBIESdiskoteky
215863,HOBBIES8,0.0,HOBBIESkupalisko
215863,HOBBIES16,0.0,HOBBIESjedlo
215863,HOBBIES5,0.0,HOBBIESpriatelia
215863,HOBBIES17,0.0,HOBBIESspanie
215863,HOBBIES18,0.0,HOBBIESnakupovanie
215863,HOBBIES6,0.0,HOBBIESsex
215863,I_MOST_ENJOY_GOOD_FOOD0,0.0,I_MOST_ENJOY_GOOD_FOODpri telke
215863,I_MOST_ENJOY_GOOD_FOOD2,0.0,I_MOST_ENJOY_GOOD_FOODpri svieckach s partnerom
215863,I_MOST_ENJOY_GOOD_FOOD5,0.0,I_MOST_ENJOY_GOOD_FOODv dobrej restauracii
215863,I_MOST_ENJOY_GOOD_FOOD6,0.0,I_MOST_ENJOY_GOOD_FOODv posteli
215863,I_MOST_ENJOY_GOOD_FOOD4,0.0,I_MOST_ENJOY_GOOD_FOODz partnerovho bruska
215863,PETS2,0.0,PETSmam psika a vola sa bula zlaty rettiver
215863,PETS3,0.0,PETSchcem kona
215863,BODY_TYPE0,0.0,BODY_TYPEchuda
215863,BODY_TYPE3,0.0,BODY_TYPEvysportovana
215863,MY_EYESIGHT1,0.0,MY_EYESIGHTvynikajuci vydim to co netreba
215863,EYE_COLOR2,0.0,EYE_COLORtmavo hnede
215863,HAIR_COLOR3,0.0,HAIR_COLORtmavo hnede
215863,HAIR_TYPE2,0.0,HAIR_TYPErovne a kratke
215863,COMPLETED_LEVEL_OF_EDUCATION3,0.0,COMPLETED_LEVEL_OF_EDUCATIONuz zmaturovanaaaaa :))
215863,FAVOURITE_COLOR3,0.0,FAVOURITE_COLORmodra 
215863,FAVOURITE_COLOR1,0.0,FAVOURITE_COLORcervena
215863,FAVOURITE_COLOR0,0.0,FAVOURITE_COLORcierna
215863,FAVOURITE_COLOR4,0.0,FAVOURITE_COLORfialova
215863,FAVOURITE_COLOR5,0.0,FAVOURITE_COLORzelena..a mnoho dalsich :))
215863,RELATION_TO_SMOKING1,0.0,RELATION_TO_SMOKINGnefajcim
215863,RELATION_TO_ALCOHOL1,0.0,RELATION_TO_ALCOHOLnepijem
215863,SIGN_IN_ZODIAC3,0.0,SIGN_IN_ZODIACryby
215863,ON_POKEC_I_AM_LOOKING_FOR4,0.0,ON_POKEC_I_AM_LOOKING_FORniekoho skym sa da fajn pokecat
215863,LOVE_IS_FOR_ME4,0.0,LOVE_IS_FOR_MElaska je slkamanie
215863,LOVE_IS_FOR_ME5,0.0,LOVE_IS_FOR_MEtrapenieale i radost ktora sa neda vyjadrit slovami
215863,RELATION_TO_CASUAL_SEX3,0.0,RELATION_TO_CASUAL_SEXnechcem sex koho nemilujem
215863,RELATION_TO_CASUAL_SEX4,0.0,RELATION_TO_CASUAL_SEXneuznavam prilezitostny sex
215863,MY_PARTNER_SHOULD_BE4,0.0,MY_PARTNER_SHOULD_BEniekto kto ma vie pochopit
215863,MY_PARTNER_SHOULD_BE5,0.0,MY_PARTNER_SHOULD_BEporospravat......
215863,MARITAL_STATUS2,0.0,MARITAL_STATUSmomentalne zadana
215863,CHILDREN2,0.0,CHILDRENnemam
215863,RELATION_TO_CHILDREN2,0.0,RELATION_TO_CHILDRENvynikajuuuuuci
215863,I_LIKE_MOVIES0,0.0,I_LIKE_MOVIESakcne
215863,I_LIKE_MOVIES4,0.0,I_LIKE_MOVIESdramy
215863,I_LIKE_MOVIES2,0.0,I_LIKE_MOVIESkomedie
215863,I_LIKE_MOVIES5,0.0,I_LIKE_MOVIESromanticke
215863,I_LIKE_MOVIES6,0.0,I_LIKE_MOVIESvojnove
215863,I_LIKE_MOVIES7,0.0,I_LIKE_MOVIEShistoricke
215863,I_LIKE_MOVIES8,0.0,I_LIKE_MOVIESrodinne
215863,I_LIKE_WATCHING_MOVIE0,0.0,I_LIKE_WATCHING_MOVIEdoma z gauca
215863,I_LIKE_WATCHING_MOVIE1,0.0,I_LIKE_WATCHING_MOVIEu priatela
215863,I_MOSTLY_LIKE_LISTENING_TO_MUSIC2,0.0,I_MOSTLY_LIKE_LISTENING_TO_MUSICvo vani
215863,I_MOSTLY_LIKE_LISTENING_TO_MUSIC4,0.0,I_MOSTLY_LIKE_LISTENING_TO_MUSICs partnerom
215863,I_MOSTLY_LIKE_LISTENING_TO_MUSIC5,0.0,I_MOSTLY_LIKE_LISTENING_TO_MUSICv praci
215863,I_MOSTLY_LIKE_LISTENING_TO_MUSIC6,0.0,I_MOSTLY_LIKE_LISTENING_TO_MUSICna diskoteke
215863,I_MOSTLY_LIKE_LISTENING_TO_MUSIC7,0.0,I_MOSTLY_LIKE_LISTENING_TO_MUSICpri chodzi
215863,THE_IDEA_OF_GOOD_EVENING4,0.0,THE_IDEA_OF_GOOD_EVENINGs priatelom v posteli po prijemnom kupeli zo svieckamy
215863,I_LIKE_SPECIALTIES_FROM_KITCHEN4,0.0,I_LIKE_SPECIALTIES_FROM_KITCHENnajradcej mam hranolky s kecupom a vyprazanim syrom
215863,I_LIKE_SPECIALTIES_FROM_KITCHEN5,0.0,I_LIKE_SPECIALTIES_FROM_KITCHENmadarsky gulas ked je dobre spraveny.......
215863,MY_ACTIVE_SPORTS10,0.0,MY_ACTIVE_SPORTSbasketbal
215863,MY_ACTIVE_SPORTS11,0.0,MY_ACTIVE_SPORTSbojove sporty
215863,MY_ACTIVE_SPORTS8,0.0,MY_ACTIVE_SPORTSplavanie
215863,MY_ACTIVE_SPORTS3,0.0,MY_ACTIVE_SPORTSposilnovanie
215863,MY_PASSIVE_SPORTS12,0.0,MY_PASSIVE_SPORTSnebavy ma to pozerat ale obcas si pozrem fajn zapas
215863,PROFESSION2,0.0,PROFESSIONmozno buduca kadernicka
215863,RELATIONSHIPS6,0.0,RELATIONSHIPS<div> <a title="vstup do klubu" href="/klub/vsetci-zalubeni-sem">â?¥â?¥vsetci zalubeni sem !! â?¥â?¥</a> </div>
321762,PUBLIC1,0.0,PUBLIC1
321762,isMALE0,0.0,isMALE0
321762,REGION4,0.0,REGIONbanskobystricky kraj, kremnica
321762,AGE2,0.0,AGE2
321762,HEIGHT17,0.0,HEIGHT17
321762,SPOKEN_LANGUAGES6,0.0,SPOKEN_LANGUAGESslovensky
321762,SPOKEN_LANGUAGES7,0.0,SPOKEN_LANGUAGESanglicky ako tak ...ale najme ten svoj ten ovladam najlepsie
321762,HOBBIES15,0.0,HOBBIEStancovanie
321762,HOBBIES3,0.0,HOBBIESdiskoteky
321762,HOBBIES8,0.0,HOBBIESkupalisko
321762,HOBBIES19,0.0,HOBBIESvarenie
321762,HOBBIES20,0.0,HOBBIESkino
321762,HOBBIES4,0.0,HOBBIESparty
321762,HOBBIES5,0.0,HOBBIESpriatelia
321762,HOBBIES18,0.0,HOBBIESnakupovanie
321762,HOBBIES6,0.0,HOBBIESsex
321762,HOBBIES7,0.0,HOBBIESstanovanie
321762,I_MOST_ENJOY_GOOD_FOOD0,0.0,I_MOST_ENJOY_GOOD_FOODpri telke
321762,I_MOST_ENJOY_GOOD_FOOD2,0.0,I_MOST_ENJOY_GOOD_FOODpri svieckach s partnerom
321762,I_MOST_ENJOY_GOOD_FOOD6,0.0,I_MOST_ENJOY_GOOD_FOODv posteli
321762,I_MOST_ENJOY_GOOD_FOOD4,0.0,I_MOST_ENJOY_GOOD_FOODz partnerovho bruska
321762,PETS4,0.0,PETSmam macku
321762,PETS5,0.0,PETSa este brata
321762,MY_EYESIGHT2,0.0,MY_EYESIGHTvyborny vidim aj to co nemusim
321762,EYE_COLOR1,0.0,EYE_COLORmodre
321762,HAIR_COLOR0,0.0,HAIR_COLORcierne
321762,HAIR_TYPE3,0.0,HAIR_TYPErovne ked sa vyzehlia
321762,COMPLETED_LEVEL_OF_EDUCATION1,0.0,COMPLETED_LEVEL_OF_EDUCATIONzakladne
321762,COMPLETED_LEVEL_OF_EDUCATION4,0.0,COMPLETED_LEVEL_OF_EDUCATIONa bohuzial este studujem
321762,FAVOURITE_COLOR6,0.0,FAVOURITE_COLORbiela
321762,FAVOURITE_COLOR1,0.0,FAVOURITE_COLORcervena
321762,FAVOURITE_COLOR0,0.0,FAVOURITE_COLORcierna
321762,FAVOURITE_COLOR4,0.0,FAVOURITE_COLORfialova
321762,RELATION_TO_SMOKING0,0.0,RELATION_TO_SMOKINGfajcim pravidelne
321762,RELATION_TO_ALCOHOL2,0.0,RELATION_TO_ALCOHOLpijem prilezitostne&quot;sak sem-tam treba&quot;
321762,SIGN_IN_ZODIAC4,0.0,SIGN_IN_ZODIACvodnar
321762,ON_POKEC_I_AM_LOOKING_FOR5,0.0,ON_POKEC_I_AM_LOOKING_FORnic!!!aj tak sa tu nic najst neda...
321762,ON_POKEC_I_AM_LOOKING_FOR0,0.0,ON_POKEC_I_AM_LOOKING_FORudrzujem vztahy s priatelmi
321762,LOVE_IS_FOR_ME6,0.0,LOVE_IS_FOR_MEvelmi vela...pretoze je to to najkrajsie co moze byt......
321762,RELATION_TO_CASUAL_SEX5,0.0,RELATION_TO_CASUAL_SEXnajkrajsi sex je s osobou ktoru milujem ...
321762,MY_PARTNER_SHOULD_BE6,0.0,MY_PARTNER_SHOULD_BEclovek ktrory ma bude uprimne lubit
321762,MY_PARTNER_SHOULD_BE2,0.0,MY_PARTNER_SHOULD_BEmojou chybajucou polovickou
321762,MARITAL_STATUS3,0.0,MARITAL_STATUSslobodna a navzdy sama ...neverim uz nikomu !!!!
321762,I_LIKE_MOVIES0,0.0,I_LIKE_MOVIESakcne
321762,I_LIKE_MOVIES2,0.0,I_LIKE_MOVIESkomedie
321762,I_LIKE_MOVIES5,0.0,I_LIKE_MOVIESromanticke
321762,I_LIKE_MOVIES3,0.0,I_LIKE_MOVIESeroticke
321762,I_LIKE_WATCHING_MOVIE3,0.0,I_LIKE_WATCHING_MOVIEv kine
321762,I_LIKE_WATCHING_MOVIE1,0.0,I_LIKE_WATCHING_MOVIEu priatela
321762,I_LIKE_WATCHING_MOVIE2,0.0,I_LIKE_WATCHING_MOVIEpriatelky
321762,I_LIKE_WATCHING_MOVIE4,0.0,I_LIKE_WATCHING_MOVIE 
